📡通用线路1,#genre#
DJ舞曲01,https://vd2.bdstatic.com/mda-ncp5ggtppe1c0gw0/720p/h264_delogo/1648094099072851708/mda-ncp5ggtppe1c0gw0.mp4
DJ舞曲02,https://vd2.bdstatic.com/mda-nch73gktvfmgdrbd/sc/cae_h264_delogo/1647644537085447432/mda-nch73gktvfmgdrbd.mp4
DJ舞曲03,https://vd4.bdstatic.com/mda-idpg23napy9gsnxb/logo/sc/mda-idpg23napy9gsnxb.mp4
DJ舞曲04,https://vdse.bdstatic.com//8258cbe0dfd6738613fe9efd33a7a83f.mp4
DJ舞曲拼命的喝酒拼命的抽烟,https://vd2.bdstatic.com/mda-nd1n5vscnn77rui2/sc/cae_h264_delogo/1648915878369422268/mda-nd1n5vscnn77rui2.mp4
DJ舞曲让我做你的眼睛,https://vd2.bdstatic.com/mda-mhaargrart2qrkdz/1080p/cae_h264/1629630942996744682/mda-mhaargrart2qrkdz.mp4
DJ舞曲闯天涯,https://vd2.bdstatic.com/mda-mjf3hahmam95yfkd/sc/cae_h264_nowatermark/1634352379471224566/mda-mjf3hahmam95yfkd.mp4
DJ连锁反应,https://vd2.bdstatic.com/mda-na26q8vkv1hegaw4/sc/cae_h264/1641186067929723723/mda-na26q8vkv1hegaw4.mp4
DJ酒醉风雨情伤心苦酒朋友的酒红尘没有错,https://vd4.bdstatic.com/mda-nd1a4zuxf78py830/sc/cae_h264_delogo/1649003829932795060/mda-nd1a4zuxf78py830.mp4
DJ醉过多少回,https://vd4.bdstatic.com/mda-megp46e98a4f2b9g/sc/h264/1621239560364992817/mda-megp46e98a4f2b9g.mp4
dj舞曲女人版,https://vd3.bdstatic.com/mda-mkp88kxv6r8y73k9/sc/cae_h264/1637733263867775329/mda-mkp88kxv6r8y73k9.mp4
dj舞曲英雄泪,https://vd3.bdstatic.com/mda-mkt45tnypacz3smk/sc/cae_h264/1638069225501294830/mda-mkt45tnypacz3smk.mp4
一首伤感歌曲,https://vd3.bdstatic.com/mda-nbr5d212a9mkb4vp/cae_h264_delogo/1645848373794241498/mda-nbr5d212a9mkb4vp.mp4
一首爱一回错一回DJ版,https://vd4.bdstatic.com/mda-mbim69siwwsgwp7d/v1-cae/1080p/mda-mbim69siwwsgwp7d.mp4
人间惊鸿客,https://vd3.bdstatic.com/mda-mh2bbyjcqjxjhzkd/1080p/cae_h264/1627978577559447916/mda-mh2bbyjcqjxjhzkd.mp4
唱着情歌流着泪,https://vd3.bdstatic.com/mda-mhwaejanf0ie6b8j/1080p/cae_h264/1630409563129833732/mda-mhwaejanf0ie6b8j.mp4
无味DJ版,https://vd3.bdstatic.com/mda-mgqiagirsmmpuarm/1080p/cae_h264/1627218846577884242/mda-mgqiagirsmmpuarm.mp4
潇洒的走DJ动感节奏,https://vd4.bdstatic.com/mda-kgirfiwxg342z9d8/v1-cae/sc/mda-kgirfiwxg342z9d8.mp4
爱你到最后一刻,https://vd3.bdstatic.com/mda-mhr9c7q9xzgy1812/1080p/cae_h264/1630062648077583523/mda-mhr9c7q9xzgy1812.mp4
爱难求情难断,https://vdse.bdstatic.com//0c8ed110c5522e9bd31752ecb999b1ab.mp4
精选DJ洗脑神曲节奏欢快动感魔性,https://vd2.bdstatic.com/mda-ncsh78jh0xna7ngs/sc/cae_h264_delogo/1648389408244925817/mda-ncsh78jh0xna7ngs.mp4
经典老歌DJ舞曲串烧708090后,https://vd3.bdstatic.com/mda-ihps4033ktcz7mfq/sc/mda-ihps4033ktcz7mfq.mp4
经典老歌伤感女声篇,https://vd3.bdstatic.com/mda-ig8mrb0k4jjc5ydt/sc/mda-ig8mrb0k4jjc5ydt.mp4
英雄泪,https://vd3.bdstatic.com/mda-ncnp6tm56ngrxbis/360p/h264_delogo/1648055585617071282/mda-ncnp6tm56ngrxbis.mp4
野狼的士高,https://vd2.bdstatic.com/mda-ncp47pjrm7kqjfwq/720p/h264_delogo/1648091187992655346/mda-ncp47pjrm7kqjfwq.mp4
鸳鸯DJ劲爆DJ,https://vd3.bdstatic.com/mda-nba9z1mqi949jyyb/sc/cae_h264_delogo/1644629210546304303/mda-nba9z1mqi949jyyb.mp4
想你的时候问月亮,https://vdse.bdstatic.com//ec33a3aaab2aafb34d5816962f2a5ae5.mp4
好歌分享《精选6首伤感DJ舞曲》HD[1280*720],https://vdse.bdstatic.com//0c87c8977d0a33498fe7362d3c60c22c.mp4
《拈花一笑》《对面的小姐姐》《想你了小哥哥》《一朵情花开》[1921*1080],https://vdse.bdstatic.com//7cfaf27a4db89583e069a40fbc2ed84b.mp4
网络金曲《拈花一笑》《陪你千山万水》《对面小姐姐》[1920*1080],https://vdse.bdstatic.com//c2deba4d320384736569e542ac531aff.mp4
情歌DJ《拈花一笑》《对面的小姐姐》《酒醉的蝴蝶》[1920*1080],https://vdse.bdstatic.com//4eece717c6cc2fb9086a59a13ce30623.mp4
车载DJ视频6,https://vdse.bdstatic.com//7e9d2da860d4ac39c0ea86502360d6fe.mp4
情歌DJ《怎么可以如此冷血》《为爱受尽相思罪》HD,https://vdse.bdstatic.com//61e318ea76e984f2bedb66f1ed1583be.mp4
DJ情歌串烧《痴情恋歌》《红颜知己》《事与愿违》《缘分相遇》HD,https://vdse.bdstatic.com//904548e7bec804905906557ed2752017.mp4
动听DJ情歌《红颜知己》《今夜为你醉》《别忘了我在等你》等HD,https://vdse.bdstatic.com//92d49c2aebc0bbbe08149b8e08e4a443.mp4
DJ伤感好听《红颜知己》《事与愿违》《缘分相遇》《知情念歌》HD,https://vdse.bdstatic.com//1a7b05ab4eab2d68a679e442f4d80fab.mp4
《天路》《驼铃》《鸿雁》《九儿》《绒花》《小芳》[1920*1080],https://vdse.bdstatic.com//e4b7325ebf3010673a51a24f948a8a97.mp4
《驼铃》《卓玛》《天边》《鸿雁》《天路》草原歌曲[1920*1080],https://vdse.bdstatic.com//f8f4740a4ca7ff31c3a2d8386fc14598.mp4
毛宁《涛声依旧》《晚秋》《心雨》《春风吻上我的脸》《大中国》[1920*1080],https://vdse.bdstatic.com//21736d388636d7648510b2a36fc7cbfd.mp4
山歌《阿里山的姑娘》《康定情歌》《山路十八弯》《敖包相会》[1920*1080],https://vdse.bdstatic.com//ae82f5b93166f47d85ff12124a021323.mp4
《涛声依旧》《雾里看花》《窗外》《心雨》《听心》《晚秋》《母亲》[1920*1080],https://vdse.bdstatic.com//db8ba0fda2aad9cb15aa32887a160f06.mp4
刀郎经典老歌《手心里的温柔》《西海情歌》《披着羊皮的狼》HD[1280*720],https://vdse.bdstatic.com//2f53687e421524efba9ba2b528f7bd12.mp4
粤语和华语经典歌曲【完整版】,https://vdse.bdstatic.com//2922763f303705ef65c46689578439ea.mp4
《给我一把爱情火》《无情风雨无情的你》《昨夜的我又梦到了你》HD,https://vdse.bdstatic.com//63a770491e7bae0ebe661452c27eaf33.mp4
宇宁《千里江山（大型纪录片《紫禁城》主题歌HD,https://vdse.bdstatic.com//688046e42c39cf6585106f945e2798e7.mov
经典粤语歌曲《上海滩》《铁血丹心》《神情神话》《沧海一声笑》HD,https://vdse.bdstatic.com//f9cda7e70273c267b61a3d0c969d2033.mp4
音乐轮播3,http://tc-tct.douyucdn2.cn/dyliveflv1/85894rmovieChow_2000.flv?wsAuth=7d054e041804e80af8aa7e975e2d8573&token=cpn-androidmpro-0-85894-a3575d938a4aa309c687f5fb85a1009fc65cfbeeb2672310&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=pla
7首伤感情歌,https://vd2.bdstatic.com/mda-nbdj7sp20st0jd9d/sc/cae_h264_delogo/1644847557994341172/mda-nbdj7sp20st0jd9d.mp4
许巍-蓝莲花(演唱会),http://em.21dtv.com/songs/60026063.mkv
赵传-快乐似神仙(演唱会),http://em.21dtv.com/songs/60025784.mkv
白冰+胡歌-美丽的神话,http://em.21dtv.com/songs/60029221.mkv
伍佰-挪威的森林(演唱会),http://em.21dtv.com/songs/60032810.mkv
陈慧娴-明日有明天(演唱会),http://em.21dtv.com/songs/60030151.mkv
郑少秋-书剑恩仇录(演唱会),http://em.21dtv.com/songs/60039733.mkv
成龙+金喜善-美丽的神话(hd剧情),http://em.21dtv.com/songs/60029219.mkv
李登威-你欠扁(无原唱),http://em.21dtv.com/songs/60031948.mkv
许巍-时光(演唱会),http://em.21dtv.com/songs/60039096.mkv
ADELE-make you feel my love(演唱会),http://em.21dtv.com/songs/60067940.mkv
张行+王梦麟-雨中即景(演唱会),http://em.21dtv.com/songs/60055753.mkv
谭咏麟+李克勤-梦仍是一样(演唱会),http://em.21dtv.com/songs/60029634.mkv
崔健-不是我不明白(演唱会),http://em.21dtv.com/songs/60011382.mkv
徐小凤-每日怀念你(演唱会),http://em.21dtv.com/songs/60029044.mkv
凤凰传奇-御龙归字谣,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1164118&response=res&format=mp4&type=convert_url
芒种,https://vd3.bdstatic.com/mda-kat1tr4ka5st965k/hd/mda-kat1tr4ka5st965k.mp4?pd=20
凤凰传奇-华夏传说,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_40828850&response=res&format=mp4&type=convert_url
卓依婷鲁冰花,http://vd3.bdstatic.com/mda-jf8fbjprnf1fvpxm/mda-jf8fbjprnf1fvpxm.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
我曾,https://vd3.bdstatic.com/mda-jjm8i93paakzz8yj/hd/mda-jjm8i93paakzz8yj.mp4?pd=20&vt=1
谢有才-兄弟(演唱会),http://em.21dtv.com/songs/60084288.mkv
陈百强-偏偏喜欢你,http://em.21dtv.com/songs/60033420.mkv
刘德华-亲爱的小孩,http://em.21dtv.com/songs/60069725.mkv
许巍-纯真(演唱会),http://em.21dtv.com/songs/60013403.mkv
崔萍-今宵多珍重(演唱会),http://em.21dtv.com/songs/60023923.mkv
钟镇涛-让一切随风,http://em.21dtv.com/songs/60036212.mkv
甄妮-七级半地震(演唱会),http://em.21dtv.com/songs/60033743.mkv
卓依婷橄榄树,http://vd3.bdstatic.com/mda-jfagwdhxb30ymr13/mda-jfagwdhxb30ymr13.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
孤芳自赏,https://vdse.bdstatic.com//650fda26067e619a8632b173052b3a08.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A25%3A59Z%2F-1%2Fhost
刘德华+林子祥-每一个晚上(演唱会),http://em.21dtv.com/songs/60029089.mkv
依婷爱拼才会赢,http://vd3.bdstatic.com/mda-jfreugw1pcza8xr1/mda-jfreugw1pcza8xr1.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
BEYOND-请将手放开,http://em.21dtv.com/songs/60035529.mkv
薰妮-故乡的雨,http://em.21dtv.com/songs/60019097.mkv
F.I.R-流浪者之歌(演唱会),http://em.21dtv.com/songs/60027684.mkv
春晚1984,http://txmov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
春晚1985,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
春晚1987,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8
春晚1988,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8
春晚1989,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
春晚2021,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
春晚2022,http://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4




♬ 한국음악,#genre#
장윤정-첫사랑,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/18/2/9c8789ddd1ea47228ba5ae29fbb2d4ca/607ef572fd0acce67ae2741c7c1e03fb.mp4/mp4/transform.mp4
장윤정-초혼,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/18/2/9c8789ddd1ea47228ba5ae29fbb2d4ca/a40e5f3cc0ca6ba15bcefd2ac564770c.mp4/mp4/transform.mp4
장윤정-어머나,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/1/31/9c8789ddd1ea47228ba5ae29fbb2d4ca/ee9d902e903eedf6c25c4a70259305d7.mp4/mp4/transform.mp4
장윤정-어부바,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/17/55/9c8789ddd1ea47228ba5ae29fbb2d4ca/3b00bd8da71727d099abfad8ca332539.mp4/mp4/transform.mp4
박주희-자기야,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/14/29/9c8789ddd1ea47228ba5ae29fbb2d4ca/e86041a58002ae0e2ec100dd087830c3.mp4/mp4/transform.mp4
박상철-무조건,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/2/7/9c8789ddd1ea47228ba5ae29fbb2d4ca/83fd04eafe1e60858add67e28b597dea.mp4/mp4/transform.mp4
이상번-꽃나비 사랑,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/17/58/9c8789ddd1ea47228ba5ae29fbb2d4ca/04bd82c485a1e45db893273541624cc5.mp4/mp4/transform.mp4
오승근-장미꽃 한 송이,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/2/4/9c8789ddd1ea47228ba5ae29fbb2d4ca/0b64f7131af559be3ffaa0983c9924dd.mp4/mp4/transform.mp4
박윤경-낭랑18세,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/14/53/9c8789ddd1ea47228ba5ae29fbb2d4ca/f038c82db48c47ef62bd47b2be008c6e.mp4/mp4/transform.mp4
박정식-멋진인생,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/14/53/9c8789ddd1ea47228ba5ae29fbb2d4ca/e00e3ffcb921368330c642d511d2842f.mp4/mp4/transform.mp4
컬투 - 사랑한다 사랑해,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/3/13/9c8789ddd1ea47228ba5ae29fbb2d4ca/5c60e6fd9066e9806204ed8d2440a0c9.mp4/mp4/transform.mp4
머나먼 고향-금잔디,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/14/47/9c8789ddd1ea47228ba5ae29fbb2d4ca/58629dc5ee9fa6c8ef741bee7d297c96.mp4/mp4/transform.mp4
그대없이는 못살아,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/19/44/9c8789ddd1ea47228ba5ae29fbb2d4ca/6471d5bb5fea409350c7931723b506c8.mp4/mp4/transform.mp4
채정안-무정,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/2/21/9c8789ddd1ea47228ba5ae29fbb2d4ca/c93f700e9eed5d555e26e4a42fe381c0.mp4/mp4/transform.mp4
배일호 - 장모님,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/14/53/9c8789ddd1ea47228ba5ae29fbb2d4ca/807ea1c54500ded912f8273829bb334b.mp4/mp4/transform.mp4
배일호 최유나 - 부부,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/14/53/9c8789ddd1ea47228ba5ae29fbb2d4ca/ac1f687865dc32b9d78dbd8b91b867c8.mp4/mp4/transform.mp4
사랑찾아 인생찾아,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/17/12/9c8789ddd1ea47228ba5ae29fbb2d4ca/9482c30c011f58b776a307dad7ef81ec.mp4/mp4/transform.mp4
사랑으로,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/19/44/9c8789ddd1ea47228ba5ae29fbb2d4ca/a7b5f145673e07935248573a18d365b8.mp4/mp4/transform.mp4
신형원-터,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/1/45/9c8789ddd1ea47228ba5ae29fbb2d4ca/f12e062579eb67a7ce6013649806f46c.mp4/mp4/transform.mp4
최진희-꼬마인형,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/1/40/9c8789ddd1ea47228ba5ae29fbb2d4ca/7023be56b2d8992d03d5bedd0a6fa65a.mp4/mp4/transform.mp4
이무송-사는 게 뭔지,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/1/31/9c8789ddd1ea47228ba5ae29fbb2d4ca/bcf798a67c57ddc7a00cf854445819f6.mp4/mp4/transform.mp4
녹색지대-사랑을 할꺼야,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/2/10/9c8789ddd1ea47228ba5ae29fbb2d4ca/dd7b657187073c8879901516974b41ef.mp4/mp4/transform.mp4
김용임-찔레꽃,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/2/12/9c8789ddd1ea47228ba5ae29fbb2d4ca/0c044ad695e484b2e18c61398f102e8c.mp4/mp4/transform.mp4
나훈아-모르고,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/3/14/9c8789ddd1ea47228ba5ae29fbb2d4ca/af4f903f4686e42e4ccee5c838b8491e.mp4/mp4/transform.mp4
나훈아-무시로,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/2/7/9c8789ddd1ea47228ba5ae29fbb2d4ca/e8dcb255215b146fa05a309750a98911.mp4/mp4/transform.mp4
태진아-동반자,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/3/13/9c8789ddd1ea47228ba5ae29fbb2d4ca/6541ab589372200f544e257abbacd572.mp4/mp4/transform.mp4
태진아 - 물레방아 도는내력,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/3/13/9c8789ddd1ea47228ba5ae29fbb2d4ca/75d223165ef1986edd7564754b469275.mp4/mp4/transform.mp4
조항조 - 사랑,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/4/47/9c8789ddd1ea47228ba5ae29fbb2d4ca/a01f0858c972ccee0ea839312843e9db.mp4/mp4/transform.mp4
조항조-만약에,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/1/40/9c8789ddd1ea47228ba5ae29fbb2d4ca/f43d4af82a4c68787a0ad46d541ee272.mp4/mp4/transform.mp4
사나이 눈물-남자 이유,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/1/52/9c8789ddd1ea47228ba5ae29fbb2d4ca/249f760732a3f9dbea56eb468a24347d.mp4/mp4/transform.mp4
현철 - 앉으나 서나 당신 생각,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/15/2/9c8789ddd1ea47228ba5ae29fbb2d4ca/fba7f21c5d0c5ec2e947363e12838391.mp4/mp4/transform.mp4
현철 - 싫다 싫어,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/15/2/9c8789ddd1ea47228ba5ae29fbb2d4ca/2367ff2c8cd82c3b68d1778f208cb74d.mp4/mp4/transform.mp4
현철 - 봉선화연정,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/15/2/9c8789ddd1ea47228ba5ae29fbb2d4ca/a19b7c0c9f4df6dfcc2419d92770de4b.mp4/mp4/transform.mp4
현철 - 내마음 별과 같이,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/15/2/9c8789ddd1ea47228ba5ae29fbb2d4ca/d370bfad23bc2ddb9f1e529d46e556ae.mp4/mp4/transform.mp4
현철 - 나그네 설움,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/15/2/9c8789ddd1ea47228ba5ae29fbb2d4ca/73d92cf9316153efe283222b4ba0e2d8.mp4/mp4/transform.mp4
송대관 - 해뜰날,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/14/53/9c8789ddd1ea47228ba5ae29fbb2d4ca/be2883e479015b652ad3b7904a0178f9.mp4/mp4/transform.mp4
송대관-사랑해서 미안해,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/4/48/9c8789ddd1ea47228ba5ae29fbb2d4ca/1862cfb159f3a22dd4fc1ce7b44b5560.mp4/mp4/transform.mp4
송대관-분위기 좋고,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/4/48/9c8789ddd1ea47228ba5ae29fbb2d4ca/b74ff29a5f57acd8f47eb8fc1928a40f.mp4/mp4/transform.mp4
송대관-딱 좋아,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/4/47/9c8789ddd1ea47228ba5ae29fbb2d4ca/69e5680ffebf4e1f59d603c88d79cf4e.mp4/mp4/transform.mp4
송대관-차표한장,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/4/47/9c8789ddd1ea47228ba5ae29fbb2d4ca/4f014c9c2f955f47fa582f347e9eec7b.mp4/mp4/transform.mp4
송대관 - 유행가,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/14/53/9c8789ddd1ea47228ba5ae29fbb2d4ca/8bf32f128e1af7d85e8c599c08737fc7.mp4/mp4/transform.mp4
설운도 - 누이,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/14/53/9c8789ddd1ea47228ba5ae29fbb2d4ca/4cdf9650dede1940cf338ba3a3a1e468.mp4/mp4/transform.mp4
설운도-다함께 차차차,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/4/48/9c8789ddd1ea47228ba5ae29fbb2d4ca/7fe6973474ce8beea80adc923b3c3a74.mp4/mp4/transform.mp4
설운도-여자여자여자,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/2/4/9c8789ddd1ea47228ba5ae29fbb2d4ca/09fc7482ff7f612031d371bcf1d9fff0.mp4/mp4/transform.mp4
설하윤-섬마을 선생님,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/4/47/9c8789ddd1ea47228ba5ae29fbb2d4ca/10f6e4e1147635ac8604701f7800efca.mp4/mp4/transform.mp4
설하윤-아리랑 목동,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/4/48/9c8789ddd1ea47228ba5ae29fbb2d4ca/a013a06389950fe9655059cb959053b5.mp4/mp4/transform.mp4
설하윤-수은등,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/4/47/9c8789ddd1ea47228ba5ae29fbb2d4ca/a9cb576bb555a7365f0668c237c41f9c.mp4/mp4/transform.mp4
설하윤-당돌한 여자,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/4/48/9c8789ddd1ea47228ba5ae29fbb2d4ca/f6d0d92c71d68bb6b70a38897120ce3e.mp4/mp4/transform.mp4
설하윤-남자는 여자를 귀찮게 하네,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/4/48/9c8789ddd1ea47228ba5ae29fbb2d4ca/e7e348300e842b30243a54ad9b6049f9.mp4/mp4/transform.mp4
주현미-또 만났네요,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/2/20/9c8789ddd1ea47228ba5ae29fbb2d4ca/af147c08a08cb9f996aa4a069c118279.mp4/mp4/transform.mp4
주현미-러브레터,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/2/20/9c8789ddd1ea47228ba5ae29fbb2d4ca/b108cdec01e972f59ae8e83190e06626.mp4/mp4/transform.mp4
주현미-추억으로 가는당신,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/1/40/9c8789ddd1ea47228ba5ae29fbb2d4ca/177c34f8c670dc7740a4d698ffa3cb7d.mp4/mp4/transform.mp4
주현미-울면서 후회하네,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/1/40/9c8789ddd1ea47228ba5ae29fbb2d4ca/7155f2ffafe013bad429bd5895025874.mp4/mp4/transform.mp4
보약같은 친구(3인),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/4/47/9c8789ddd1ea47228ba5ae29fbb2d4ca/95f7b87ff472ad11d51d962da61480e6.mp4/mp4/transform.mp4
남행열차(3인),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/4/48/9c8789ddd1ea47228ba5ae29fbb2d4ca/0bcc040b818c6660d332f18cf7917b2e.mp4/mp4/transform.mp4
가요무대 주제가,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/4/46/9c8789ddd1ea47228ba5ae29fbb2d4ca/7e2fe27812ec1ebb53cb16d9a9a982de.mp4/mp4/transform.mp4
부부란 이런 거라오,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/21/14/9c8789ddd1ea47228ba5ae29fbb2d4ca/307be918123ef228bd801ef42846a22f.mp4/mp4/transform.mp4
송소희 - 홀로아리랑,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/14/32/9c8789ddd1ea47228ba5ae29fbb2d4ca/199ae39368688103cb7633eb2a455839.mp4/mp4/transform.mp4
노사연 - 바램,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/17/54/9c8789ddd1ea47228ba5ae29fbb2d4ca/e8c29f7df8d502b1edbb06e0b0673ce0.mp4/mp4/transform.mp4
장혜리 - 내게 남은 사랑을 드릴께요,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/17/38/9c8789ddd1ea47228ba5ae29fbb2d4ca/2a1efe0563aaa9960e7fce2768670f0b.mp4/mp4/transform.mp4
사랑의 미로(도전천곡),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/19/31/9c8789ddd1ea47228ba5ae29fbb2d4ca/21da0f0f12469883cd7bfd4fbc972893.mp4/mp4/transform.mp4
사랑의 미로(春),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/22/19/9c8789ddd1ea47228ba5ae29fbb2d4ca/1b41f648a074eea2e77c0279a616736b.mp4/mp4/transform.mp4
J에게(春),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/21/59/9c8789ddd1ea47228ba5ae29fbb2d4ca/f25d222fbee3d10edbe7349823056993.mp4/mp4/transform.mp4
남자는 배 여자는 항구(春),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/22/0/9c8789ddd1ea47228ba5ae29fbb2d4ca/61b0b56800acbc37bf2a441f8e8269eb.mp4/mp4/transform.mp4
혼자가 아닌 나,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/21/25/9c8789ddd1ea47228ba5ae29fbb2d4ca/1e16c693d29de96bfb9061eabbf5fb55.mp4/mp4/transform.mp4
그날 우리(간미연),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/21/7/9c8789ddd1ea47228ba5ae29fbb2d4ca/da054faf4570d14a2a2d533fea729e77.mp4/mp4/transform.mp4
늘 고마운 사람,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/21/24/9c8789ddd1ea47228ba5ae29fbb2d4ca/eba4cbd54377014398634373268c9eb3.flv/mp4/transform.mp4
눈물샤워,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/21/25/9c8789ddd1ea47228ba5ae29fbb2d4ca/c1bbcf1c163529f2577bc8bc7d0a12cc.mp4/mp4/transform.mp4
좋은 사람,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/21/24/9c8789ddd1ea47228ba5ae29fbb2d4ca/d12569f9afbd340bcb3899a5bcf37dc0.mp4/mp4/transform.mp4
터(여자친구),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/21/58/9c8789ddd1ea47228ba5ae29fbb2d4ca/02e570e8b6a35a5299be554bd431f6e6.mp4/mp4/transform.mp4
시간아 멈춰라,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/21/14/9c8789ddd1ea47228ba5ae29fbb2d4ca/5dbab7c9f12dbcfd68823e5680addaaf.mp4/mp4/transform.mp4
